run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.paso_13_auc,metrics.paso_13_f1_score,metrics.paso_13_precision,metrics.paso_13_recall,metrics.paso_13_accuracy,params.modelo,tags.mlflow.runName,tags.mlflow.source.name,tags.mlflow.user,tags.mlflow.source.type
28f2b6e9c06a4f8e89f31cd0a0104579,1,FINISHED,/content/mlruns/1/28f2b6e9c06a4f8e89f31cd0a0104579/artifacts,2026-06-29 04:36:03.180000+00:00,2026-06-29 04:36:27.932000+00:00,0.7733021440973664,0.5413043478260869,0.5212840195394278,0.5629238884702336,0.789,Random_Forest,Random_Forest,fileId=1MsW63GWox2iGc9W-E8ka_V4qlYS3Hp_m,root,NOTEBOOK
2679ed955914440c95ce77832afebaef,1,FINISHED,/content/mlruns/1/2679ed955914440c95ce77832afebaef/artifacts,2026-06-29 04:35:49.091000+00:00,2026-06-29 04:36:03.166000+00:00,0.7081149369197677,0.461322869955157,0.36724676483712626,0.6201959306706858,0.6796666666666666,Regresion_Logistica,Regresion_Logistica,fileId=1MsW63GWox2iGc9W-E8ka_V4qlYS3Hp_m,root,NOTEBOOK
000ae6a54dd24f10a8820c34d821bf24,1,FINISHED,/content/mlruns/1/000ae6a54dd24f10a8820c34d821bf24/artifacts,2026-06-29 04:35:34.779000+00:00,2026-06-29 04:35:49.068000+00:00,0.5,0.0,0.0,0.0,0.7788333333333334,Baseline,Baseline,fileId=1MsW63GWox2iGc9W-E8ka_V4qlYS3Hp_m,root,NOTEBOOK
7225f1a467a4460dac877e264b4259d6,1,FINISHED,/content/mlruns/1/7225f1a467a4460dac877e264b4259d6/artifacts,2026-06-29 03:22:50.869000+00:00,2026-06-29 03:23:14.909000+00:00,0.7733021440973664,0.5413043478260869,0.5212840195394278,0.5629238884702336,0.789,Random_Forest,Random_Forest,fileId=1MsW63GWox2iGc9W-E8ka_V4qlYS3Hp_m,root,NOTEBOOK
0dda5428991e4371a0945412555fe371,1,FINISHED,/content/mlruns/1/0dda5428991e4371a0945412555fe371/artifacts,2026-06-29 03:22:38.063000+00:00,2026-06-29 03:22:50.854000+00:00,0.7081149369197677,0.461322869955157,0.36724676483712626,0.6201959306706858,0.6796666666666666,Regresion_Logistica,Regresion_Logistica,fileId=1MsW63GWox2iGc9W-E8ka_V4qlYS3Hp_m,root,NOTEBOOK
03d62bcb9ac340ffb5027cbb274077db,1,FINISHED,/content/mlruns/1/03d62bcb9ac340ffb5027cbb274077db/artifacts,2026-06-29 03:22:19.104000+00:00,2026-06-29 03:22:38.044000+00:00,0.5,0.0,0.0,0.0,0.7788333333333334,Baseline,Baseline,fileId=1MsW63GWox2iGc9W-E8ka_V4qlYS3Hp_m,root,NOTEBOOK
